id_gatto,eta_mesi,razza,sesso,peso_nascita_kg,lunghezza_cm,altezza_spalla_cm,attivita_giornaliera,quantita_cibo_giorno_g,tipo_cibo,pelo_lungo,sterilizzato,temperatura_media_zona,vive_interno,peso_adulto_kg
2500,42,Maine Coon,Femmina,0.1,55.3,19.7,1.6,93.5,Umido,1,0,15.1,1,5.28
2501,54,Europeo,Maschio,0.12,49.3,40.7,4.7,81.6,Misto,0,1,8.6,1,6.0
2502,118,Siamese,Femmina,0.14,63.0,25.7,2.9,106.1,Misto,0,1,9.8,1,7.71
2503,49,Bengala,Maschio,0.13,46.9,26.8,4.2,59.7,Misto,0,1,25.9,1,5.03
2504,61,Persiano,Maschio,0.14,59.5,28.4,3.8,96.1,Secco,1,0,15.8,0,5.95
2505,33,Europeo,Maschio,0.12,51.0,24.0,2.3,83.8,Misto,0,1,20.0,0,4.76
2506,116,Bengala,Femmina,0.11,63.5,30.4,2.2,72.1,Umido,0,1,19.6,0,7.14
2507,84,Bengala,Maschio,0.12,56.1,25.1,3.5,76.2,Secco,0,1,14.9,0,6.72
2508,11,Maine Coon,Femmina,0.12,39.6,29.2,2.0,86.1,Misto,1,1,15.6,0,3.87
2509,113,Maine Coon,Femmina,0.12,53.7,30.5,5.5,90.4,Umido,1,1,13.3,0,7.37
2510,66,Europeo,Maschio,0.1,42.6,31.9,6.0,74.2,Misto,0,1,8.9,0,5.99
2511,25,Bengala,Femmina,0.11,48.8,33.6,5.2,100.7,Umido,0,0,23.1,1,5.2
2512,119,Maine Coon,Maschio,0.12,46.7,29.5,4.5,113.1,Misto,1,0,22.0,0,7.5
2513,83,Persiano,Femmina,0.08,55.4,33.0,4.1,83.3,Umido,1,1,17.9,1,6.07
2514,7,Persiano,Maschio,0.14,20.4,33.0,2.4,96.4,Umido,1,0,18.4,1,3.91
2515,78,Bengala,Femmina,0.12,58.5,28.3,5.2,87.2,Secco,0,1,22.9,1,6.42
2516,42,Maine Coon,Femmina,0.13,41.5,30.6,6.1,140.4,Secco,1,0,6.6,1,5.11
2517,25,Europeo,Maschio,0.11,40.8,23.9,3.5,87.3,Umido,0,1,20.6,0,4.63
2518,31,Europeo,Maschio,0.13,57.7,32.5,3.9,101.8,Umido,0,0,23.2,1,4.73
2519,34,Europeo,Maschio,0.1,50.6,24.2,2.8,108.9,Secco,0,0,27.5,0,5.09
2520,6,Persiano,Maschio,0.11,51.5,28.8,3.5,74.2,Umido,1,1,22.6,1,4.03
2521,40,Maine Coon,Femmina,0.13,42.0,32.0,2.1,98.3,Misto,1,0,26.0,1,4.94
2522,75,Maine Coon,Femmina,0.13,59.2,22.9,3.6,104.4,Misto,1,1,16.9,0,6.81
2523,106,Persiano,Femmina,0.09,54.6,27.0,4.6,97.8,Umido,1,0,18.1,1,7.1
2524,64,Europeo,Femmina,0.15,52.2,24.7,4.5,104.3,Umido,0,1,14.0,1,5.83
2525,74,Europeo,Maschio,0.1,62.8,34.1,4.4,75.8,Secco,0,0,15.0,1,6.64
2526,38,Bengala,Femmina,0.12,40.7,21.0,0.5,123.9,Secco,0,1,22.7,1,5.24
2527,118,Siamese,Maschio,0.15,63.2,32.5,4.1,40.2,Umido,0,1,20.2,0,7.12
2528,56,Maine Coon,Femmina,0.08,53.3,31.4,4.9,73.0,Misto,1,0,20.6,1,5.22
2529,83,Maine Coon,Maschio,0.09,51.8,30.0,4.0,61.2,Secco,1,0,10.3,1,6.28
2530,17,Maine Coon,Maschio,0.13,39.0,32.2,5.7,125.9,Misto,1,0,20.5,1,4.84
2531,111,Siamese,Maschio,0.07,54.5,20.9,3.9,85.2,Misto,0,0,24.9,1,6.4
2532,25,Bengala,Maschio,0.08,41.8,29.3,4.6,70.3,Misto,0,1,20.2,1,4.22
2533,58,Siamese,Maschio,0.14,59.1,27.0,2.5,72.9,Misto,0,0,13.2,0,6.08
2534,119,Europeo,Femmina,0.11,57.5,23.4,4.9,59.3,Secco,0,0,17.8,1,7.0
2535,93,Europeo,Maschio,0.16,49.6,24.2,5.2,102.9,Umido,0,1,25.1,0,6.7
2536,48,Maine Coon,Femmina,0.1,39.7,35.2,2.9,100.4,Umido,1,0,19.6,1,4.98
2537,103,Persiano,Femmina,0.11,52.1,33.3,1.9,89.9,Secco,1,0,24.4,1,7.28
2538,94,Maine Coon,Maschio,0.13,63.1,33.7,3.3,72.3,Misto,1,0,27.6,0,6.48
2539,55,Persiano,Femmina,0.13,51.3,32.5,2.5,115.5,Umido,1,1,17.1,1,5.96
2540,34,Siamese,Femmina,0.11,47.1,19.9,4.9,105.4,Umido,0,0,12.7,1,4.91
2541,62,Europeo,Femmina,0.11,63.1,29.3,3.3,51.7,Umido,0,0,15.5,0,5.77
2542,44,Persiano,Maschio,0.12,46.5,32.7,5.1,86.3,Misto,1,1,27.7,0,5.63
2543,100,Siamese,Maschio,0.15,49.3,28.0,1.7,60.3,Umido,0,0,22.2,0,6.61
2544,61,Europeo,Maschio,0.14,53.9,34.9,2.8,115.0,Secco,0,1,19.3,1,6.46
2545,116,Persiano,Maschio,0.11,59.5,27.7,2.9,76.8,Umido,1,1,23.4,0,7.85
2546,48,Maine Coon,Femmina,0.1,45.7,28.0,4.4,61.2,Umido,1,1,15.8,1,4.94
2547,55,Maine Coon,Femmina,0.11,44.9,29.7,0.9,78.9,Secco,1,1,16.4,0,5.64
2548,28,Maine Coon,Femmina,0.09,57.9,30.2,3.6,119.0,Misto,1,1,14.5,1,5.78
2549,49,Siamese,Femmina,0.12,46.9,26.0,3.5,104.3,Umido,0,1,28.9,0,5.72
2550,43,Maine Coon,Femmina,0.14,39.1,32.2,4.5,78.6,Misto,1,1,19.0,1,5.54
2551,89,Bengala,Femmina,0.12,55.3,31.6,4.1,84.7,Misto,0,1,17.5,1,6.42
2552,28,Europeo,Maschio,0.15,54.1,18.2,2.6,105.1,Misto,0,1,19.1,1,5.16
2553,50,Siamese,Femmina,0.16,48.7,36.7,0.6,109.1,Umido,0,0,17.6,1,4.93
2554,57,Maine Coon,Femmina,0.13,54.5,23.1,2.8,54.6,Umido,1,0,13.8,1,5.53
2555,85,Europeo,Femmina,0.13,46.2,38.8,2.1,87.3,Secco,0,1,23.4,1,6.6
2556,55,Persiano,Maschio,0.1,54.9,27.0,2.2,77.3,Misto,1,0,9.6,0,5.56
2557,111,Maine Coon,Femmina,0.11,49.4,28.8,2.9,76.0,Secco,1,0,19.1,0,7.6
2558,13,Europeo,Femmina,0.15,48.4,27.6,5.2,117.2,Umido,0,0,21.2,0,4.11
2559,119,Bengala,Maschio,0.11,62.3,27.5,2.1,57.1,Umido,0,1,10.4,1,7.62
2560,90,Persiano,Femmina,0.15,54.7,20.1,1.2,98.5,Secco,1,1,20.3,1,6.89
2561,6,Bengala,Maschio,0.14,37.0,24.8,3.1,40.6,Secco,0,0,15.8,1,3.67
2562,13,Europeo,Maschio,0.14,38.0,27.5,3.6,72.7,Misto,0,1,9.8,1,4.64
2563,34,Bengala,Femmina,0.1,59.6,34.4,3.5,87.7,Umido,0,1,18.9,0,5.31
2564,101,Europeo,Femmina,0.11,49.7,24.1,3.0,59.8,Misto,0,1,22.6,1,6.98
2565,107,Europeo,Maschio,0.13,61.1,33.3,3.6,131.3,Misto,0,1,33.5,0,8.05
2566,10,Bengala,Femmina,0.1,46.8,25.0,4.3,74.3,Umido,0,1,16.0,0,4.04
2567,116,Europeo,Femmina,0.12,49.6,31.0,2.7,69.4,Umido,0,1,20.5,1,7.4
2568,91,Maine Coon,Maschio,0.14,50.4,34.4,5.5,77.1,Misto,1,1,22.7,1,6.52
2569,52,Europeo,Maschio,0.11,62.1,25.0,3.7,99.1,Secco,0,1,18.7,0,5.97
2570,39,Siamese,Femmina,0.1,73.3,27.8,5.5,109.1,Umido,0,1,21.7,1,5.55
2571,70,Europeo,Maschio,0.08,49.8,33.9,4.4,80.0,Misto,0,1,15.9,1,6.37
2572,60,Siamese,Femmina,0.11,48.3,33.1,2.1,90.5,Secco,0,1,17.1,1,5.86
2573,95,Europeo,Femmina,0.14,43.0,23.6,1.1,90.1,Misto,0,1,11.7,1,6.59
2574,48,Europeo,Femmina,0.1,38.3,24.3,5.6,62.4,Umido,0,1,16.1,0,5.36
2575,79,Bengala,Femmina,0.12,46.9,28.2,2.6,82.8,Secco,0,0,9.8,1,6.57
2576,35,Maine Coon,Maschio,0.12,45.4,30.8,3.9,75.2,Secco,1,0,10.2,1,5.08
2577,119,Maine Coon,Femmina,0.11,56.7,29.7,3.1,55.1,Secco,1,1,22.4,0,7.28
2578,87,Persiano,Maschio,0.14,58.5,29.8,6.0,96.3,Umido,1,1,11.5,1,6.95
2579,22,Bengala,Femmina,0.15,48.7,32.4,3.9,108.1,Umido,0,1,22.7,0,5.59
2580,31,Bengala,Femmina,0.14,53.0,24.9,1.9,84.7,Misto,0,1,17.2,0,4.83
2581,13,Maine Coon,Maschio,0.11,42.0,33.0,3.6,35.8,Misto,1,0,17.2,1,3.89
2582,52,Bengala,Femmina,0.16,49.7,19.6,5.7,82.3,Umido,0,1,14.3,1,4.86
2583,109,Maine Coon,Maschio,0.14,53.4,28.5,2.7,67.5,Misto,1,1,17.8,1,7.31
2584,118,Bengala,Maschio,0.11,47.9,24.1,1.7,119.0,Secco,0,1,25.7,1,7.49
2585,81,Europeo,Femmina,0.1,39.3,29.6,5.1,83.4,Umido,0,0,14.4,1,6.28
2586,96,Maine Coon,Femmina,0.14,49.9,33.6,2.5,52.7,Umido,1,0,16.3,0,6.82
2587,77,Maine Coon,Femmina,0.12,35.3,28.0,1.5,82.1,Misto,1,1,21.9,0,6.41
2588,94,Siamese,Femmina,0.1,46.5,27.3,2.6,97.9,Umido,0,1,12.2,0,7.1
2589,51,Bengala,Maschio,0.12,53.9,20.8,4.3,90.6,Secco,0,1,11.8,0,5.05
2590,73,Bengala,Femmina,0.11,53.6,37.1,4.6,73.1,Umido,0,0,17.8,0,6.55
2591,38,Maine Coon,Femmina,0.1,48.9,26.8,4.5,79.8,Secco,1,1,24.0,1,5.3
2592,6,Europeo,Femmina,0.14,53.9,23.0,2.4,100.1,Umido,0,1,17.6,1,4.53
2593,24,Europeo,Femmina,0.14,42.3,34.0,5.3,92.6,Umido,0,0,16.6,0,4.81
2594,36,Europeo,Femmina,0.14,53.4,25.0,5.0,130.5,Umido,0,0,17.8,1,5.23
2595,85,Bengala,Maschio,0.14,47.9,24.7,4.6,91.2,Misto,0,1,17.6,0,6.57
2596,19,Siamese,Femmina,0.1,48.8,22.4,2.3,54.0,Misto,0,1,14.8,1,4.17
2597,58,Maine Coon,Maschio,0.11,51.9,23.6,3.0,82.0,Secco,1,0,22.7,1,5.84
2598,53,Persiano,Femmina,0.15,51.8,22.3,4.4,77.5,Misto,1,0,19.1,0,5.64
2599,74,Siamese,Femmina,0.12,49.7,25.2,4.8,58.6,Umido,0,0,15.4,0,5.84
2600,110,Persiano,Femmina,0.09,58.2,42.6,2.4,87.4,Misto,1,1,18.3,1,8.1
2601,95,Siamese,Maschio,0.12,57.3,24.0,6.6,84.8,Misto,0,0,16.4,0,6.71
2602,67,Europeo,Femmina,0.13,41.7,20.9,3.7,90.4,Secco,0,1,10.9,1,5.98
2603,97,Bengala,Maschio,0.13,60.6,31.2,5.4,127.4,Umido,0,1,28.8,1,6.94
2604,71,Persiano,Maschio,0.1,43.4,28.2,2.1,81.6,Secco,1,1,18.7,0,6.11
2605,119,Siamese,Femmina,0.16,50.8,34.3,4.3,109.1,Misto,0,1,13.0,0,7.59
2606,69,Bengala,Maschio,0.09,53.6,25.7,2.1,80.4,Umido,0,1,12.3,1,5.71
2607,75,Persiano,Femmina,0.12,56.7,24.4,4.2,96.7,Secco,1,1,10.6,1,6.37
2608,68,Maine Coon,Femmina,0.15,53.3,36.8,4.6,91.6,Secco,1,1,14.3,1,6.2
2609,78,Siamese,Maschio,0.13,55.1,20.8,4.7,94.7,Umido,0,1,12.1,1,6.63
2610,38,Maine Coon,Femmina,0.14,40.8,28.7,2.8,83.0,Secco,1,0,16.9,0,4.87
2611,46,Europeo,Femmina,0.1,45.9,30.8,1.2,111.4,Secco,0,1,26.2,0,5.75
2612,94,Maine Coon,Maschio,0.13,40.0,33.8,4.4,101.4,Secco,1,1,14.5,0,6.88
2613,53,Maine Coon,Maschio,0.12,43.9,26.1,3.4,89.1,Misto,1,1,34.3,0,5.72
2614,18,Siamese,Maschio,0.1,37.4,19.7,3.4,105.0,Secco,0,0,21.3,0,3.96
2615,78,Europeo,Maschio,0.14,52.9,36.4,2.6,87.8,Misto,0,1,29.0,0,6.82
2616,82,Maine Coon,Maschio,0.1,69.7,26.9,3.9,110.1,Secco,1,0,11.5,1,7.1
2617,36,Bengala,Maschio,0.11,53.9,34.4,3.9,64.2,Secco,0,1,14.5,1,4.76
2618,110,Persiano,Femmina,0.13,40.3,32.3,5.5,133.6,Secco,1,1,14.8,0,7.89
2619,80,Maine Coon,Maschio,0.12,42.4,26.6,0.9,85.2,Secco,1,0,17.6,1,6.69
2620,73,Europeo,Maschio,0.12,43.2,30.6,2.0,61.2,Umido,0,1,21.4,0,5.9
2621,103,Maine Coon,Femmina,0.12,43.0,35.9,4.6,104.2,Misto,1,1,10.4,0,7.88
2622,107,Persiano,Femmina,0.15,53.7,30.8,0.7,107.3,Umido,1,1,22.3,0,7.63
2623,115,Europeo,Maschio,0.1,58.1,27.1,2.9,65.3,Umido,0,0,14.5,1,7.18
2624,9,Siamese,Maschio,0.11,36.8,16.5,7.5,85.6,Umido,0,0,27.1,0,3.78
2625,107,Europeo,Femmina,0.13,54.1,28.2,3.5,107.3,Umido,0,1,19.8,0,7.39
2626,24,Siamese,Maschio,0.1,48.9,30.2,5.0,101.3,Secco,0,1,24.3,1,4.45
2627,75,Europeo,Maschio,0.1,57.4,23.7,1.4,74.0,Secco,0,0,15.7,1,5.82
2628,103,Persiano,Femmina,0.12,56.4,33.6,5.0,85.0,Umido,1,1,20.7,1,7.98
2629,87,Persiano,Maschio,0.14,56.0,29.5,3.4,61.8,Umido,1,1,15.6,0,6.36
2630,18,Europeo,Femmina,0.14,46.5,29.6,4.4,69.0,Misto,0,1,21.0,0,4.62
2631,110,Maine Coon,Maschio,0.12,48.9,18.8,4.8,56.1,Umido,1,1,19.2,0,7.19
2632,28,Persiano,Femmina,0.11,42.2,19.3,3.2,79.4,Secco,1,0,25.7,1,4.46
2633,88,Siamese,Femmina,0.13,44.5,27.1,4.7,103.0,Misto,0,0,22.7,1,6.23
2634,114,Siamese,Femmina,0.13,66.9,40.0,2.3,79.3,Umido,0,1,20.4,1,7.23
2635,80,Bengala,Maschio,0.13,42.7,25.2,4.0,110.3,Misto,0,1,19.0,0,6.61
2636,6,Siamese,Femmina,0.14,52.3,24.7,4.7,76.5,Umido,0,0,18.4,1,3.73
2637,93,Bengala,Maschio,0.1,44.1,40.4,3.1,56.4,Misto,0,1,10.6,1,6.79
2638,59,Europeo,Femmina,0.11,56.3,30.1,2.5,108.1,Misto,0,1,12.3,1,5.76
2639,76,Europeo,Femmina,0.14,59.4,33.1,3.3,93.9,Secco,0,1,13.5,1,6.66
2640,94,Europeo,Femmina,0.09,62.5,26.5,5.6,115.7,Misto,0,1,26.3,1,7.05
2641,90,Maine Coon,Maschio,0.11,46.7,35.4,5.4,84.1,Umido,1,1,15.3,0,7.03
2642,20,Maine Coon,Maschio,0.11,48.1,32.7,5.1,122.0,Misto,1,0,15.8,1,4.89
2643,70,Bengala,Femmina,0.09,47.8,31.0,6.3,71.1,Umido,0,0,21.1,1,5.85
2644,81,Siamese,Maschio,0.12,46.9,28.6,4.0,82.3,Umido,0,1,13.4,0,6.26
2645,76,Siamese,Maschio,0.13,52.9,31.6,4.3,96.8,Secco,0,1,25.1,1,6.69
2646,20,Europeo,Maschio,0.12,52.7,17.9,1.0,72.6,Misto,0,1,5.2,1,4.97
2647,26,Persiano,Femmina,0.14,43.4,31.7,2.6,89.8,Secco,1,1,24.2,1,5.02
2648,24,Maine Coon,Maschio,0.14,49.7,22.0,4.8,114.6,Umido,1,0,27.3,1,3.86
2649,65,Maine Coon,Femmina,0.11,45.1,26.9,5.3,98.1,Misto,1,1,19.7,0,5.89
2650,98,Europeo,Femmina,0.17,47.5,36.5,2.1,80.6,Misto,0,1,14.5,1,6.99
2651,94,Maine Coon,Femmina,0.11,52.1,35.2,3.9,112.3,Umido,1,1,22.7,1,7.07
2652,38,Europeo,Maschio,0.12,46.9,18.8,7.2,104.6,Secco,0,1,14.3,1,4.6
2653,54,Bengala,Femmina,0.11,55.1,23.0,3.9,87.6,Secco,0,0,28.6,1,5.18
2654,101,Siamese,Maschio,0.13,46.3,33.3,6.2,90.8,Misto,0,1,20.8,0,7.2
2655,118,Persiano,Maschio,0.11,71.9,22.2,4.5,81.6,Secco,1,1,13.4,1,7.82
2656,40,Siamese,Femmina,0.12,36.5,34.1,4.8,106.5,Misto,0,1,22.1,1,5.26
2657,49,Siamese,Femmina,0.12,51.5,28.0,2.6,102.8,Secco,0,0,12.8,1,5.11
2658,107,Bengala,Femmina,0.12,53.7,37.4,1.6,108.5,Umido,0,0,14.0,1,6.94
2659,95,Maine Coon,Maschio,0.12,50.0,26.0,5.1,98.8,Umido,1,0,21.9,0,6.74
2660,16,Persiano,Maschio,0.11,45.4,22.5,4.5,78.1,Umido,1,1,14.5,1,4.27
2661,104,Maine Coon,Femmina,0.11,60.1,35.4,4.1,94.8,Misto,1,1,18.6,1,7.61
2662,77,Siamese,Femmina,0.14,58.5,27.4,2.0,72.8,Misto,0,1,20.9,1,5.98
2663,115,Europeo,Maschio,0.11,55.0,24.5,3.5,90.2,Umido,0,1,14.6,0,7.62
2664,83,Siamese,Maschio,0.13,55.6,32.0,3.1,114.4,Umido,0,1,15.3,1,6.74
2665,79,Maine Coon,Femmina,0.1,43.6,21.0,3.2,110.0,Secco,1,0,26.6,0,6.2
2666,71,Siamese,Maschio,0.11,50.8,35.8,4.3,106.7,Umido,0,0,21.4,1,6.28
2667,51,Europeo,Maschio,0.1,52.9,28.5,5.1,89.7,Umido,0,1,17.9,1,5.45
2668,14,Bengala,Maschio,0.16,30.4,21.3,4.4,106.7,Umido,0,1,17.6,1,4.56
2669,8,Maine Coon,Maschio,0.15,46.4,31.1,4.3,75.8,Misto,1,1,12.0,1,4.54
2670,90,Siamese,Maschio,0.13,52.8,35.3,4.2,59.2,Misto,0,1,20.4,1,6.51
2671,31,Maine Coon,Maschio,0.16,57.0,26.6,3.7,92.8,Umido,1,0,18.6,1,5.41
2672,77,Bengala,Femmina,0.14,53.9,40.2,2.8,78.1,Secco,0,0,22.6,1,5.71
2673,53,Siamese,Maschio,0.12,53.7,38.9,4.1,123.9,Secco,0,1,7.5,0,6.55
2674,71,Siamese,Femmina,0.13,50.2,30.2,5.1,122.8,Umido,0,1,17.0,0,6.88
2675,75,Maine Coon,Femmina,0.15,56.9,34.1,3.8,73.8,Misto,1,1,17.6,1,6.15
2676,33,Maine Coon,Maschio,0.1,52.2,33.2,2.6,99.1,Umido,1,1,19.7,1,5.16
2677,98,Europeo,Femmina,0.1,45.7,24.2,2.2,44.9,Secco,0,1,19.2,1,6.3
2678,31,Bengala,Femmina,0.13,50.3,28.0,2.6,92.0,Misto,0,0,20.6,0,4.74
2679,30,Europeo,Femmina,0.11,56.3,23.1,2.3,90.9,Misto,0,1,17.0,0,5.43
2680,17,Siamese,Maschio,0.07,53.6,21.7,8.3,76.7,Misto,0,1,11.8,1,4.34
2681,10,Maine Coon,Femmina,0.1,46.2,26.1,2.7,,Umido,1,1,10.7,1,3.73
2682,103,Siamese,Maschio,0.11,57.6,31.1,3.9,69.2,Umido,0,0,17.7,1,7.15
2683,53,Siamese,Femmina,0.12,56.7,19.6,3.9,104.8,Umido,0,1,33.0,1,5.7
2684,42,Persiano,Femmina,0.12,41.2,28.8,6.1,95.9,Secco,1,0,20.9,1,4.79
2685,84,Persiano,Femmina,0.16,56.7,27.9,4.6,119.1,Misto,1,1,30.7,0,7.45
2686,49,Siamese,Femmina,0.12,36.1,34.4,4.6,58.6,,0,1,21.5,0,5.61
2687,105,Maine Coon,Maschio,0.13,61.5,36.1,4.3,71.2,Secco,1,0,12.7,0,7.23
2688,20,Siamese,Femmina,0.09,44.3,21.7,4.4,79.1,Secco,0,1,17.4,0,4.58
2689,48,Persiano,Femmina,0.12,49.2,34.0,4.5,98.8,Misto,1,0,30.7,0,5.97
2690,53,Maine Coon,Maschio,0.13,46.4,30.3,3.1,91.6,Misto,1,1,21.9,1,5.9
2691,92,Siamese,Maschio,0.09,53.9,28.5,2.6,93.7,Secco,0,1,21.7,1,6.39
2692,75,Bengala,Maschio,0.1,54.3,26.2,4.1,75.2,Umido,0,1,14.5,1,5.99
2693,51,Bengala,Femmina,0.13,55.4,21.8,3.2,48.3,Umido,0,0,18.0,1,4.53
2694,119,Siamese,Maschio,0.11,66.0,24.9,4.3,73.4,Umido,0,0,12.6,0,7.46
2695,113,Maine Coon,Maschio,0.12,56.6,21.5,2.4,113.0,Secco,1,1,15.8,1,7.02
2696,48,Siamese,Maschio,0.13,38.2,27.5,1.8,71.2,Misto,0,1,18.8,0,5.39
2697,114,Siamese,Maschio,0.16,65.5,20.4,2.1,87.7,Secco,0,1,14.9,0,7.84
2698,26,Persiano,Maschio,0.12,37.3,22.0,3.9,89.0,Umido,1,1,22.8,1,4.64
2699,28,Bengala,Maschio,0.16,44.8,29.7,1.6,86.9,Umido,0,1,15.1,1,4.46
2700,112,Persiano,Femmina,0.08,52.8,38.1,6.9,67.1,Umido,1,1,19.6,0,7.62
2701,85,Persiano,Maschio,0.12,53.6,23.5,6.9,110.2,Secco,1,1,22.9,1,6.82
2702,52,Siamese,Femmina,0.11,41.4,30.6,5.3,88.6,Secco,0,0,28.4,0,5.7
2703,20,Persiano,Maschio,0.11,37.8,24.5,3.4,133.0,Umido,1,1,19.8,0,4.66
2704,30,Bengala,Maschio,0.13,47.8,23.9,3.3,79.1,Umido,0,0,12.9,1,4.75
2705,41,Persiano,Maschio,0.12,43.5,27.8,4.4,108.3,Misto,1,1,17.9,1,5.04
2706,80,Bengala,Femmina,0.08,62.4,25.7,4.9,82.0,Secco,0,1,27.8,0,6.28
2707,56,Persiano,Maschio,0.09,46.7,27.4,4.4,127.2,Misto,1,1,22.8,0,6.41
2708,20,Bengala,Maschio,0.13,39.8,26.4,2.0,98.6,Umido,0,1,19.0,0,5.23
2709,73,Persiano,Maschio,0.09,64.0,34.5,3.7,61.7,Umido,1,1,20.9,1,6.17
2710,26,Persiano,Maschio,0.13,50.9,33.2,4.8,117.7,Umido,1,1,19.4,0,5.59
2711,18,Maine Coon,Femmina,0.12,65.8,22.9,0.5,96.5,Misto,1,1,11.6,1,4.99
2712,91,Bengala,Femmina,0.12,40.6,28.2,2.3,75.3,Secco,0,0,19.0,1,6.25
2713,24,Bengala,Femmina,0.12,48.9,30.2,4.8,57.3,Secco,0,1,14.5,0,4.68
2714,39,Bengala,Femmina,0.13,52.3,26.0,3.5,111.0,Misto,0,0,15.3,1,5.26
2715,83,Europeo,Femmina,0.1,53.5,32.7,3.5,121.6,Secco,0,1,16.6,1,6.96
2716,73,Persiano,Maschio,0.12,49.8,33.2,5.7,113.8,Misto,1,0,7.6,1,6.72
2717,117,Bengala,Maschio,0.1,65.4,35.9,3.9,105.2,Misto,0,0,17.2,0,7.5
2718,57,Europeo,Maschio,0.12,54.0,28.3,3.3,97.8,Secco,0,0,9.6,1,5.88
2719,115,Maine Coon,Femmina,0.13,44.7,24.9,3.5,108.2,Secco,1,1,22.2,1,7.8
2720,32,Bengala,Maschio,0.12,42.1,25.8,3.6,82.0,Misto,0,1,7.7,1,5.28
2721,34,Bengala,Femmina,0.13,40.3,24.2,2.7,49.1,Secco,0,1,9.3,0,4.7
2722,116,Europeo,Maschio,0.11,55.8,34.7,3.7,102.6,Secco,0,1,8.6,1,8.06
2723,33,Persiano,Femmina,0.12,54.9,34.3,2.3,92.5,Misto,1,1,19.6,0,5.81
2724,40,Maine Coon,Maschio,0.12,46.3,34.8,3.5,58.9,Umido,1,1,18.0,1,5.32
2725,13,Bengala,Maschio,0.11,44.5,30.1,3.2,42.5,Misto,0,0,26.5,1,4.02
2726,21,Persiano,Maschio,0.1,40.2,21.4,4.3,90.2,Secco,1,1,20.2,1,4.55
2727,111,Maine Coon,Maschio,0.11,61.4,37.6,6.3,89.5,Umido,1,1,9.2,0,8.07
2728,41,Siamese,Femmina,0.1,57.7,29.2,4.4,84.0,Secco,0,1,13.8,1,5.65
2729,35,Siamese,Maschio,0.09,48.3,22.6,4.2,100.0,Misto,0,1,19.0,1,5.2
2730,23,Maine Coon,Maschio,0.11,58.4,30.5,4.4,73.9,Misto,1,1,19.7,1,5.05
2731,7,Europeo,Maschio,0.13,41.9,24.2,2.7,99.1,Misto,0,1,9.1,1,3.95
2732,54,Maine Coon,Femmina,0.12,40.6,18.0,5.1,104.1,Umido,1,0,22.5,1,5.18
2733,82,Maine Coon,Maschio,0.09,58.8,24.2,4.6,36.0,Secco,1,0,13.7,0,5.87
2734,9,Europeo,Maschio,0.11,45.2,25.1,3.9,86.4,Umido,0,1,13.8,0,4.89
2735,95,Europeo,Maschio,0.13,50.4,29.2,4.5,93.0,Misto,0,0,23.4,1,6.6
2736,94,Persiano,Maschio,0.11,54.9,24.4,4.5,104.0,Secco,1,0,18.1,1,7.02
2737,99,Persiano,Maschio,0.09,43.8,33.7,4.5,100.0,Misto,1,1,19.7,1,6.87
2738,80,Europeo,Femmina,0.17,40.8,31.6,5.5,56.0,Secco,0,1,20.6,0,6.2
2739,12,Siamese,Femmina,0.12,46.8,18.4,2.9,87.7,Umido,0,0,10.2,0,3.75
2740,100,Siamese,Femmina,0.1,58.0,43.2,6.0,86.8,Umido,0,1,19.2,0,7.16
2741,113,Maine Coon,Maschio,0.12,66.1,24.6,1.6,104.7,Umido,1,0,27.6,0,7.63
2742,79,Bengala,Femmina,0.12,59.1,26.7,5.0,66.0,Umido,0,1,17.0,0,6.55
2743,44,Maine Coon,Maschio,0.09,53.8,29.1,4.3,88.5,Secco,1,1,19.9,0,5.6
2744,18,Maine Coon,Maschio,0.12,55.7,23.6,2.6,102.6,Secco,1,1,30.7,1,4.48
2745,36,Bengala,Maschio,0.14,52.0,34.1,5.5,106.2,Umido,0,0,25.7,1,5.06
2746,76,Europeo,Maschio,0.12,50.2,27.9,1.3,79.5,Umido,0,1,15.8,1,6.53
2747,68,Siamese,Femmina,0.08,58.2,23.8,6.4,116.4,Secco,0,0,20.5,1,6.34
2748,61,Maine Coon,Femmina,0.13,57.2,31.1,7.4,80.2,Misto,1,1,21.8,1,6.24
2749,118,Bengala,Femmina,0.13,56.7,16.4,3.8,102.2,Umido,0,0,28.8,1,7.43
2750,47,Persiano,Maschio,0.11,41.3,30.0,2.5,103.0,Secco,1,1,13.4,0,5.55
2751,66,Maine Coon,Femmina,0.11,39.1,34.7,3.1,58.8,Umido,1,0,33.3,0,5.64
2752,47,Siamese,Femmina,0.17,55.6,15.8,5.5,117.1,Secco,0,0,19.4,1,5.25
2753,61,Europeo,Maschio,0.11,54.5,26.0,3.5,54.0,Umido,0,1,16.4,1,5.74
2754,41,Maine Coon,Femmina,0.1,53.4,18.8,0.5,88.5,Umido,1,1,21.1,1,5.54
2755,89,Maine Coon,Maschio,0.12,60.1,29.5,4.6,79.8,Misto,1,1,16.2,0,6.79
2756,73,Bengala,Femmina,0.13,46.0,39.9,5.3,110.8,Misto,0,1,16.3,1,6.16
2757,12,Persiano,Femmina,0.13,33.1,26.7,4.8,96.2,Misto,1,1,15.2,1,3.75
2758,59,Persiano,Femmina,0.07,54.5,26.9,5.0,125.8,Misto,1,0,15.3,0,6.31
